PROJECT_CODE,APPLICATION_DOMAIN,FP_EFFORT,IFPUG_FP,IFPUG_ILF,IFPUG_EIF,IFPUG_EI,IFPUG_EQ,IFPUG_EO,IFPUG_PROD_GREZZA_FP,IS_ILF,IS_EIF,IS_EI,IS_EQ,IS_EO,IFPUG_PROD_ATTESA_FP,STRUCTURAL_PROD_INDEX,DIST_STRUTTURALE,CLUSTER,DATASET_TYPE,CLASSE_COERENZA,NOTE_PROFILO
PRJ_BILLING_011,Billing,20.5,42.0,1.0,1.0,3.0,2.0,1.0,2.048780487804878,0.125,0.125,0.375,0.25,0.125,2.001134429948953,1.0238095238095226,0.2633161569851686,0,B,Media coerenza,Structure and/or productivity show moderate deviations but remain compatible with the reference structural profile.
PRJ_BILLING_012,Billing,20.1,42.0,2.0,0.0,2.0,1.0,2.0,2.08955223880597,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,1.9426910256102987,1.0755967939624032,0.13707150517360414,0,B,Alta coerenza,Structure and productivity are aligned with the reference structural profile for the corresponding application domain and cluster.
PRJ_BILLING_013,Billing,50.0,59.0,5.0,0.0,1.0,0.0,1.0,1.18,0.7142857142857143,0.0,0.14285714285714285,0.0,0.14285714285714285,2.2421903771268785,0.5262711017037013,0.6312966283559539,0,B,Bassa coerenza,Structure and/or productivity differ significantly from the reference structural profile; the project may represent an outlier or a non-comparable context.
PRJ_BILLING_014,Billing,31.5,49.0,0.0,0.0,5.0,1.0,5.0,1.5555555555555556,0.0,0.0,0.45454545454545453,0.09090909090909091,0.45454545454545453,1.5519114106611898,1.0023481655391742,0.26172216356876843,0,B,Media coerenza,Structure and/or productivity show moderate deviations but remain compatible with the reference structural profile.
PRJ_BILLING_015,Billing,18.0,39.0,1.0,0.0,1.0,5.0,1.0,2.1666666666666665,0.125,0.0,0.125,0.625,0.125,2.3868559652582753,0.907749230872512,0.5321716889748228,0,B,Bassa coerenza,Structure and/or productivity differ significantly from the reference structural profile; the project may represent an outlier or a non-comparable context.
PRJ_BILLING_016,Billing,20.2,36.0,1.0,0.0,3.0,1.0,2.0,1.7821782178217822,0.14285714285714285,0.0,0.42857142857142855,0.14285714285714285,0.2857142857142857,1.636255143226764,1.0891811250825172,0.1296458965007914,0,B,Alta coerenza,Structure and productivity are aligned with the reference structural profile for the corresponding application domain and cluster.
PRJ_BILLING_017,Billing,15.0,33.0,2.0,0.0,1.0,1.0,1.0,2.2,0.4,0.0,0.2,0.2,0.2,2.1462191185628745,1.0250584299487266,0.2947679445690656,0,B,Media coerenza,Structure and/or productivity show moderate deviations but remain compatible with the reference structural profile.
PRJ_BILLING_018,Billing,37.9,40.0,0.0,0.0,3.0,2.0,4.0,1.0554089709762533,0.0,0.0,0.3333333333333333,0.2222222222222222,0.4444444444444444,1.835014942422056,0.5751500691232561,0.20490821213612717,0,B,Media coerenza,Structure and/or productivity show moderate deviations but remain compatible with the reference structural profile.
PRJ_BILLING_019,Billing,10.0,33.0,2.0,0.0,1.0,1.0,1.0,3.3,0.4,0.0,0.2,0.2,0.2,2.1462191185628745,1.5375876449230899,0.2947679445690656,0,B,Media coerenza,Structure and/or productivity show moderate deviations but remain compatible with the reference structural profile.
PRJ_BILLING_020,Billing,16.8,33.0,1.0,0.0,1.0,1.0,3.0,1.9642857142857142,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.5,2.176687747840175,0.9024196126590884,0.22281117987398205,0,B,Alta coerenza,Structure and productivity are aligned with the reference structural profile for the corresponding application domain and cluster.
PRJ_BILLING_021,Billing,60.0,40.0,2.0,0.0,3.0,2.0,0.0,0.6666666666666666,0.2857142857142857,0.0,0.42857142857142855,0.2857142857142857,0.0,1.6938675276207356,0.393576626150387,0.3886568692100873,0,B,Bassa coerenza,Structure and/or productivity differ significantly from the reference structural profile; the project may represent an outlier or a non-comparable context.
PRJ_BILLING_022,Billing,47.9,39.0,0.0,0.0,3.0,3.0,3.0,0.81419624217119,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.8666863904807336,0.43617194956969046,0.22903659401640658,0,B,Bassa coerenza,Structure and/or productivity differ significantly from the reference structural profile; the project may represent an outlier or a non-comparable context.
PRJ_BILLING_023,Billing,16.2,30.0,0.0,0.0,4.0,1.0,2.0,1.8518518518518519,0.0,0.0,0.5714285714285714,0.14285714285714285,0.2857142857142857,1.329819260843229,1.3925590539857315,0.31058038007841854,0,B,Media coerenza,Structure and/or productivity show moderate deviations but remain compatible with the reference structural profile.
PRJ_BILLING_024,Billing,28.9,35.0,0.0,0.0,2.0,3.0,3.0,1.2110726643598617,0.0,0.0,0.25,0.375,0.375,2.0474638100406577,0.5914989356201674,0.2699917130426718,0,B,Media coerenza,Structure and/or productivity show moderate deviations but remain compatible with the reference structural profile.
PRJ_BILLING_025,Billing,35.0,34.0,0.0,0.0,3.0,3.0,2.0,0.9714285714285714,0.0,0.0,0.375,0.375,0.25,1.7941128702337776,0.5414534322481014,0.2786437879349805,0,B,Media coerenza,Structure and/or productivity show moderate deviations but remain compatible with the reference structural profile.
PRJ_BILLING_026,Billing,24.6,33.0,0.0,0.0,3.0,4.0,1.0,1.3414634146341462,0.0,0.0,0.375,0.5,0.125,1.8297432492997898,0.7331429779273679,0.4239095688706152,0,B,Media coerenza,Structure and/or productivity show moderate deviations but remain compatible with the reference structural profile.
PRJ_BILLING_027,Billing,26.0,32.0,2.0,0.0,3.0,0.0,0.0,1.2307692307692308,0.4,0.0,0.6,0.0,0.0,1.2784875046752386,0.9626759950867653,0.5280027228364328,0,B,Bassa coerenza,Structure and/or productivity differ significantly from the reference structural profile; the project may represent an outlier or a non-comparable context.
PRJ_BILLING_028,Billing,6.2,23.0,1.0,0.0,1.0,1.0,1.0,3.7096774193548385,0.25,0.0,0.25,0.25,0.25,2.0413943455320718,1.8172272434642918,0.1548442725463503,0,B,Bassa coerenza,Structure and/or productivity differ significantly from the reference structural profile; the project may represent an outlier or a non-comparable context.
PRJ_BILLING_029,Billing,8.0,25.0,1.0,0.0,0.0,0.0,3.0,3.125,0.25,0.0,0.0,0.0,0.75,2.4768354670138075,1.2616905893097738,0.5571078475517102,0,B,Bassa coerenza,Structure and/or productivity differ significantly from the reference structural profile; the project may represent an outlier or a non-comparable context.
PRJ_BILLING_030,Billing,9.0,23.0,0.0,0.0,1.0,1.0,3.0,2.5555555555555554,0.0,0.0,0.2,0.2,0.6,2.098921655270993,1.217556429101498,0.33446531075592606,0,B,Media coerenza,Structure and/or productivity show moderate deviations but remain compatible with the reference structural profile.
PRJ_BILLING_031,Billing,20.3,26.0,0.0,0.0,3.0,1.0,2.0,1.2807881773399015,0.0,0.0,0.5,0.16666666666666666,0.3333333333333333,1.4813779653168773,0.8645924317268563,0.24819309991312644,0,B,Media coerenza,Structure and/or productivity show moderate deviations but remain compatible with the reference structural profile.
PRJ_BILLING_032,Billing,10.0,21.0,0.0,0.0,3.0,1.0,1.0,2.1,0.0,0.0,0.6,0.2,0.2,1.2881986478889764,1.6301833598733826,0.3564504418804663,0,B,Bassa coerenza,Structure and/or productivity differ significantly from the reference structural profile; the project may represent an outlier or a non-comparable context.
PRJ_BILLING_033,Billing,6.2,21.0,0.0,0.0,3.0,1.0,1.0,3.3870967741935485,0.0,0.0,0.6,0.2,0.2,1.2881986478889764,2.629327999795778,0.3564504418804663,0,B,Bassa coerenza,Structure and/or productivity differ significantly from the reference structural profile; the project may represent an outlier or a non-comparable context.
PRJ_BILLING_034,Billing,7.3,22.0,0.0,0.0,2.0,1.0,2.0,3.0136986301369864,0.0,0.0,0.4,0.2,0.4,1.6935601515799847,1.7795049247736467,0.19865039845899873,0,B,Bassa coerenza,Structure and/or productivity differ significantly from the reference structural profile; the project may represent an outlier or a non-comparable context.
PRJ_BILLING_035,Billing,5.0,17.0,0.0,0.0,1.0,2.0,1.0,3.4,0.0,0.0,0.25,0.5,0.25,2.08309418910667,1.6321873575280252,0.37908110891606417,0,B,Bassa coerenza,Structure and/or productivity differ significantly from the reference structural profile; the project may represent an outlier or a non-comparable context.
PRJ_BILLING_036,Billing,4.0,13.0,0.0,0.0,1.0,1.0,1.0,3.25,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.8666863904807336,1.7410530320323476,0.22903659401640658,0,B,Bassa coerenza,Structure and/or productivity differ significantly from the reference structural profile; the project may represent an outlier or a non-comparable context.
PRJ_BILLING_037,Billing,10.0,14.0,0.0,0.0,1.0,0.0,2.0,1.4,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.771672046304701,0.7902139692953201,0.41133289626936953,0,B,Media coerenza,Structure and/or productivity show moderate deviations but remain compatible with the reference structural profile.
PRJ_BILLING_038,Billing,8.0,13.0,0.0,0.0,1.0,1.0,1.0,1.625,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.8666863904807336,0.8705265160161738,0.22903659401640658,0,B,Alta coerenza,Structure and productivity are aligned with the reference structural profile for the corresponding application domain and cluster.
PRJ_BILLING_039,Billing,10.0,13.0,0.0,0.0,1.0,1.0,1.0,1.3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.8666863904807336,0.6964212128129391,0.22903659401640658,0,B,Media coerenza,Structure and/or productivity show moderate deviations but remain compatible with the reference structural profile.
PRJ_BILLING_040,Billing,9.0,13.0,0.0,0.0,1.0,1.0,1.0,1.4444444444444444,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.8666863904807336,0.7738013475699322,0.22903659401640658,0,B,Media coerenza,Structure and/or productivity show moderate deviations but remain compatible with the reference structural profile.
PRJ_BILLING_041,Billing,13.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.8666863904807336,0.5357086252407224,0.22903659401640658,0,B,Media coerenza,Structure and/or productivity show moderate deviations but remain compatible with the reference structural profile.
PRJ_BILLING_042,Billing,11.9,13.0,0.0,0.0,1.0,1.0,1.0,1.0924369747899159,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.8666863904807336,0.5852279099268395,0.22903659401640658,0,B,Media coerenza,Structure and/or productivity show moderate deviations but remain compatible with the reference structural profile.
PRJ_BILLING_043,Billing,20.0,13.0,0.0,0.0,2.0,0.0,1.0,0.65,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.096069540153021,0.5930280663663496,0.42644223454232244,0,B,Bassa coerenza,Structure and/or productivity differ significantly from the reference structural profile; the project may represent an outlier or a non-comparable context.
PRJ_BILLING_044,Billing,14.2,9.0,0.0,0.0,1.0,0.0,1.0,0.6338028169014085,0.0,0.0,0.5,0.0,0.5,1.433870793228861,0.44202226580972476,0.3463644178056444,0,B,Bassa coerenza,Structure and/or productivity differ significantly from the reference structural profile; the project may represent an outlier or a non-comparable context.
PRJ_BILLING_045,Billing,22.0,36.0,1.0,0.0,3.0,1.0,2.0,1.6363636363636365,0.14285714285714285,0.0,0.42857142857142855,0.14285714285714285,0.2857142857142857,1.636255143226764,1.000066305757584,0.1296458965007914,0,B,Alta coerenza,Structure and productivity are aligned with the reference structural profile for the corresponding application domain and cluster.
PRJ_BILLING_046,Billing,17.0,32.0,1.0,0.0,2.0,1.0,2.0,1.8823529411764706,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,1.8388864947643346,1.0236373732342334,0.020454345389942293,0,B,Alta coerenza,Structure and productivity are aligned with the reference structural profile for the corresponding application domain and cluster.
PRJ_BILLING_047,Billing,19.0,31.0,1.0,0.0,3.0,1.0,1.0,1.631578947368421,0.16666666666666666,0.0,0.5,0.16666666666666666,0.16666666666666666,1.5010852416884946,1.0869329083091515,0.24960578864468919,0,B,Media coerenza,Structure and/or productivity show moderate deviations but remain compatible with the reference structural profile.
PRJ_BILLING_048,Billing,24.0,41.0,1.0,0.0,3.0,1.0,3.0,1.7083333333333333,0.125,0.0,0.375,0.125,0.375,1.7376325693804664,0.9831384168532364,0.09732691986868641,0,B,Alta coerenza,Structure and productivity are aligned with the reference structural profile for the corresponding application domain and cluster.
PRJ_BILLING_049,Billing,18.0,32.0,1.0,0.0,2.0,1.0,2.0,1.7777777777777777,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,1.8388864947643346,0.9667686302767761,0.020454345389942293,0,B,Alta coerenza,Structure and productivity are aligned with the reference structural profile for the corresponding application domain and cluster.
PRJ_BILLING_050,Billing,22.0,41.0,1.0,0.0,3.0,1.0,3.0,1.8636363636363635,0.125,0.0,0.375,0.125,0.375,1.7376325693804664,1.072514636567167,0.09732691986868641,0,B,Alta coerenza,Structure and productivity are aligned with the reference structural profile for the corresponding application domain and cluster.
PRJ_BILLING_051,Billing,21.5,42.0,1.0,1.0,3.0,2.0,1.0,1.9534883720930232,0.125,0.125,0.375,0.25,0.125,2.001134429948953,0.976190476190475,0.2633161569851686,0,B,Media coerenza,Structure and/or productivity show moderate deviations but remain compatible with the reference structural profile.
PRJ_BILLING_052,Billing,23.0,41.0,1.0,0.0,3.0,1.0,3.0,1.7826086956521738,0.125,0.0,0.375,0.125,0.375,1.7376325693804664,1.0258835654120728,0.09732691986868641,0,B,Alta coerenza,Structure and productivity are aligned with the reference structural profile for the corresponding application domain and cluster.
PRJ_BILLING_053,Billing,31.0,51.0,2.0,0.0,3.0,1.0,3.0,1.6451612903225807,0.2222222222222222,0.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,1.8296198628588685,0.899182023391426,0.08810946535751618,0,B,Alta coerenza,Structure and productivity are aligned with the reference structural profile for the corresponding application domain and cluster.
PRJ_BILLING_054,Billing,10.0,40.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,1.0,2.4472745524563813,1.6344712921503293,0.7752296228535718,0,B,Bassa coerenza,Structure and/or productivity differ significantly from the reference structural profile; the project may represent an outlier or a non-comparable context.
PRJ_BILLING_055,Billing,10.8,22.0,0.0,0.0,2.0,1.0,2.0,2.0370370370370368,0.0,0.0,0.4,0.2,0.4,1.6935601515799847,1.2028135139673721,0.19865039845899873,0,B,Media coerenza,Structure and/or productivity show moderate deviations but remain compatible with the reference structural profile.
PRJ_BILLING_056,Billing,20.0,18.0,1.0,0.0,2.0,0.0,0.0,0.9,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,1.1354840928962555,0.7926134814485942,0.5425592689038318,0,B,Bassa coerenza,Structure and/or productivity differ significantly from the reference structural profile; the project may represent an outlier or a non-comparable context.
PRJ_BILLING_057,Billing,8.3,13.0,0.0,0.0,1.0,1.0,1.0,1.5662650602409638,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.8666863904807336,0.8390617021842639,0.22903659401640658,0,B,Alta coerenza,Structure and productivity are aligned with the reference structural profile for the corresponding application domain and cluster.
PRJ_BILLING_058,Billing,3.0,5.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666667,0.0,0.0,0.0,0.0,1.0,2.4472745524563813,0.6810297050626372,0.7752296228535718,0,B,Bassa coerenza,Structure and/or productivity differ significantly from the reference structural profile; the project may represent an outlier or a non-comparable context.
PRJ_BILLING_059,Billing,52.0,39.0,0.0,0.0,4.0,3.0,3.0,0.75,0.0,0.0,0.4,0.3,0.3,1.7220644548327941,0.43552376793749115,0.22606979105615177,0,B,Bassa coerenza,Structure and/or productivity differ significantly from the reference structural profile; the project may represent an outlier or a non-comparable context.
PRJ_BILLING_060,Billing,28.0,33.0,0.0,0.0,2.0,4.0,1.0,1.1785714285714286,0.0,0.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,2.031068422913854,0.5802716517450465,0.4703553260107226,0,B,Bassa coerenza,Structure and/or productivity differ significantly from the reference structural profile; the project may represent an outlier or a non-comparable context.
PRJ_BILLING_061,Billing,23.0,32.0,2.0,0.0,3.0,0.0,0.0,1.391304347826087,0.4,0.0,0.6,0.0,0.0,1.2784875046752386,1.088242429228517,0.5280027228364328,0,B,Bassa coerenza,Structure and/or productivity differ significantly from the reference structural profile; the project may represent an outlier or a non-comparable context.
PRJ_BILLING_062,Billing,4.0,23.0,1.0,0.0,1.0,1.0,1.0,5.75,0.25,0.0,0.25,0.25,0.25,2.0413943455320718,2.8167022273696523,0.1548442725463503,0,B,Bassa coerenza,Structure and/or productivity differ significantly from the reference structural profile; the project may represent an outlier or a non-comparable context.
PRJ_DATA_001,Data Platform,40.0,125.0,1.0,0.0,10.0,5.0,11.0,3.125,0.037037037037037035,0.0,0.37037037037037035,0.18518518518518517,0.4074074074074074,2.3265622879423127,1.3431834669528024,0.19603614870678698,0,B,Media coerenza,Structure and/or productivity show moderate deviations but remain compatible with the reference structural profile.
PRJ_DATA_002,Data Platform,103.0,233.0,15.0,0.0,16.0,1.0,3.0,2.262135922330097,0.42857142857142855,0.0,0.45714285714285713,0.02857142857142857,0.08571428571428572,2.623263421989067,0.8623365474348176,0.39760997573057466,0,B,Media coerenza,Structure and/or productivity show moderate deviations but remain compatible with the reference structural profile.
PRJ_DATA_003,Data Platform,36.4,84.0,3.0,0.0,5.0,1.0,6.0,2.307692307692308,0.2,0.0,0.3333333333333333,0.06666666666666667,0.4,2.3615496140339642,0.9771940822155085,0.17537020197414402,0,B,Alta coerenza,Structure and productivity are aligned with the reference structural profile for the corresponding application domain and cluster.
PRJ_DATA_004,Data Platform,21.0,65.0,3.0,0.0,4.0,1.0,3.0,3.0952380952380953,0.2727272727272727,0.0,0.36363636363636365,0.09090909090909091,0.2727272727272727,2.457350963556366,1.2595832427446816,0.15739504500517398,0,B,Media coerenza,Structure and/or productivity show moderate deviations but remain compatible with the reference structural profile.
PRJ_DATA_005,Data Platform,44.0,84.0,0.0,0.0,0.0,21.0,0.0,1.9090909090909092,0.0,0.0,0.0,1.0,0.0,2.4426371951062613,0.7815695728025867,0.9218902093150123,0,B,Bassa coerenza,Structure and/or productivity differ significantly from the reference structural profile; the project may represent an outlier or a non-comparable context.
PRJ_DATA_006,Data Platform,38.0,80.0,4.0,2.0,2.0,2.0,2.0,2.1052631578947367,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,2.2963521344681497,0.9167858562695261,0.2877219797736918,0,B,Media coerenza,Structure and/or productivity show moderate deviations but remain compatible with the reference structural profile.
PRJ_DATA_007,Data Platform,33.8,69.0,2.0,0.0,4.0,2.0,5.0,2.0414201183431953,0.15384615384615385,0.0,0.3076923076923077,0.15384615384615385,0.38461538461538464,2.351683751416923,0.8680674504440534,0.10677574963475345,0,B,Alta coerenza,Structure and productivity are aligned with the reference structural profile for the corresponding application domain and cluster.
PRJ_DATA_008,Data Platform,87.0,116.0,3.0,0.0,9.0,5.0,6.0,1.3333333333333333,0.13043478260869565,0.0,0.391304347826087,0.21739130434782608,0.2608695652173913,2.43559891133221,0.5474355104732882,0.10821132818819124,0,B,Bassa coerenza,Structure and/or productivity differ significantly from the reference structural profile; the project may represent an outlier or a non-comparable context.
PRJ_DATA_009,Data Platform,14.0,51.0,3.0,0.0,3.0,1.0,1.0,3.642857142857143,0.375,0.0,0.375,0.125,0.125,2.566732045089776,1.419258839202176,0.2778873075007214,0,B,Media coerenza,Structure and/or productivity show moderate deviations but remain compatible with the reference structural profile.
PRJ_DATA_010,Data Platform,10.0,58.0,3.0,0.0,1.0,1.0,4.0,5.8,0.3333333333333333,0.0,0.1111111111111111,0.1111111111111111,0.4444444444444444,2.3119448327586563,2.508710380030708,0.30232931057251483,0,B,Bassa coerenza,Structure and/or productivity differ significantly from the reference structural profile; the project may represent an outlier or a non-comparable context.
PRJ_DATA_011,Data Platform,18.1,49.0,1.0,0.0,3.0,3.0,3.0,2.707182320441989,0.1,0.0,0.3,0.3,0.3,2.3825153953342912,1.136270651490226,0.12868359246027744,0,B,Alta coerenza,Structure and productivity are aligned with the reference structural profile for the corresponding application domain and cluster.
PRJ_DATA_012,Data Platform,15.0,48.0,0.0,0.0,1.0,1.0,8.0,3.2,0.0,0.0,0.1,0.1,0.8,2.0311917671433792,1.5754297805669062,0.5838751800014891,0,B,Bassa coerenza,Structure and/or productivity differ significantly from the reference structural profile; the project may represent an outlier or a non-comparable context.
PRJ_DATA_013,Data Platform,26.0,56.0,1.0,1.0,4.0,2.0,3.0,2.1538461538461537,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.2727272727272727,2.312534313944419,0.9313791111589622,0.13561044139823578,0,B,Alta coerenza,Structure and productivity are aligned with the reference structural profile for the corresponding application domain and cluster.
PRJ_DATA_014,Data Platform,65.1,82.0,2.0,0.0,5.0,3.0,6.0,1.2596006144393241,0.125,0.0,0.3125,0.1875,0.375,2.3510094268087784,0.5357701249837544,0.1007461740665924,0,B,Bassa coerenza,Structure and/or productivity differ significantly from the reference structural profile; the project may represent an outlier or a non-comparable context.
PRJ_DATA_015,Data Platform,40.0,60.0,3.0,0.0,4.0,1.0,2.0,1.5,0.3,0.0,0.4,0.1,0.2,2.5135481226132415,0.5967659765513088,0.20647104706325478,0,B,Media coerenza,Structure and/or productivity show moderate deviations but remain compatible with the reference structural profile.
PRJ_DATA_016,Data Platform,36.0,60.0,2.0,0.0,3.0,2.0,4.0,1.6666666666666667,0.18181818181818182,0.0,0.2727272727272727,0.18181818181818182,0.36363636363636365,2.360933082091436,0.705935580855281,0.08002893374847343,0,B,Media coerenza,Structure and/or productivity show moderate deviations but remain compatible with the reference structural profile.
PRJ_DATA_017,Data Platform,20.2,46.0,2.0,0.0,3.0,1.0,2.0,2.2772277227722775,0.25,0.0,0.375,0.125,0.25,2.467108495240537,0.92303509438901,0.13313583265388138,0,B,Alta coerenza,Structure and productivity are aligned with the reference structural profile for the corresponding application domain and cluster.
PRJ_DATA_018,Data Platform,13.9,40.0,1.0,0.0,2.0,3.0,2.0,2.8776978417266186,0.125,0.0,0.25,0.375,0.25,2.402941135991089,1.1975731734018182,0.19591534596952323,0,B,Alta coerenza,Structure and productivity are aligned with the reference structural profile for the corresponding application domain and cluster.
PRJ_DATA_019,Data Platform,9.3,36.0,1.0,0.0,2.0,2.0,2.0,3.8709677419354835,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,2.397270270403207,1.6147398104112844,0.09585992861822894,0,B,Bassa coerenza,Structure and/or productivity differ significantly from the reference structural profile; the project may represent an outlier or a non-comparable context.
PRJ_DATA_020,Data Platform,11.3,36.0,1.0,0.0,2.0,2.0,2.0,3.1858407079646014,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,2.397270270403207,1.3289451537013226,0.09585992861822894,0,B,Media coerenza,Structure and/or productivity show moderate deviations but remain compatible with the reference structural profile.
PRJ_DATA_021,Data Platform,18.2,38.0,3.0,0.0,1.0,1.0,0.0,2.087912087912088,0.6,0.0,0.2,0.2,0.0,2.645197200575486,0.7893219029030593,0.5225113889885874,0,B,Media coerenza,Structure and/or productivity show moderate deviations but remain compatible with the reference structural profile.
PRJ_DATA_022,Data Platform,33.0,47.0,2.0,0.0,2.0,1.0,3.0,1.4242424242424243,0.25,0.0,0.25,0.125,0.375,2.3657502303106672,0.602025694003798,0.1423188704903762,0,B,Media coerenza,Structure and/or productivity show moderate deviations but remain compatible with the reference structural profile.
PRJ_DATA_023,Data Platform,14.6,34.0,3.0,0.0,1.0,0.0,0.0,2.328767123287671,0.75,0.0,0.25,0.0,0.0,2.695837201942792,0.8638381878584558,0.6736484988632865,0,B,Bassa coerenza,Structure and/or productivity differ significantly from the reference structural profile; the project may represent an outlier or a non-comparable context.
PRJ_DATA_024,Data Platform,28.0,39.0,1.0,1.0,2.0,1.0,2.0,1.3928571428571428,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,2.241052842920224,0.6215190986046396,0.14783060670349038,0,B,Media coerenza,Structure and/or productivity show moderate deviations but remain compatible with the reference structural profile.
